Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
SLAB,"Silicon Laboratories, Inc.",93.1,4036016085,n/a,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/slab
SIMO,Silicon Motion Technology Corporation,54.22,1953445154,36028129,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/simo
SAMG,Silvercrest Asset Management Group Inc.,15,198158580,n/a,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/samg
SSNT,"SilverSun Technologies, Inc.",4.25,19132458.75,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt
SFNC,Simmons First National Corporation,31.15,2874774751,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfnc
SLP,"Simulations Plus, Inc.",20.2,350774696.8,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/slp
SINA,Sina Corporation,66.81,4774941967,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/sina
SBGI,"Sinclair Broadcast Group, Inc.",27.9,2853719024,n/a,1995,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/sbgi
SINO,"Sino-Global Shipping America, Ltd.",1.08,13430377.8,n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino
SVA,"Sinovac Biotech, Ltd.",7.39,510514952.8,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sva
SIRI,Sirius XM Holdings Inc.,7.19,32269472592,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/siri
SITO,"SITO Mobile, Ltd.",2.18,55313443.02,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito
SKYS,"Sky Solar Holdings, Ltd.",0.84,12044989.32,14339273,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys
SKYW,"SkyWest, Inc.",61.5,3202807148,n/a,1986,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw
SWKS,"Skyworks Solutions, Inc.",87.21,15608980539,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/swks
SNBR,Sleep Number Corporation,37.49,1308138570,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/snbr
SLM,SLM Corporation,11.49,5002523105,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slm
SLMBP,SLM Corporation,70.2999,281199600,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp
SGH,"SMART Global Holdings, Inc.",30.32,676363763.8,n/a,2017,Technology,Semiconductors,https://www.nasdaq.com/symbol/sgh
SND,"Smart Sand, Inc.",4.8,199680518.4,n/a,2016,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/snd
SMBK,"SmartFinancial, Inc.",23.93,304020623.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smbk
SMSI,"Smith Micro Software, Inc.",2.3,57566752.9,n/a,1995,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/smsi
SMTX,SMTC Corporation,2.7667,63858971.84,n/a,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/smtx
SRAX,"Social Reality, Inc.",4.79,49213513.8,n/a,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/srax
SCKT,"Socket Mobile, Inc.",2.28,13413488.52,n/a,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt
SODA,SodaStream International Ltd.,142.77,3242377657,n/a,2010,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/soda
SOHU,Sohu.com Limited ,21.15,823090066.2,38916788,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/sohu
SLRC,Solar Capital Ltd.,21.74,918750357.2,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/slrc
SUNS,Solar Senior Capital Ltd.,16.89,270923791.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/suns
SEDG,"SolarEdge Technologies, Inc.",43.75,1990555613,n/a,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/sedg
SLNO,"Soleno Therapeutics, Inc.",2.03,43470150.01,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slno
SLNOW,"Soleno Therapeutics, Inc.",0.12,0,n/a,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slnow
SLGL,Sol-Gel Technologies Ltd.,7.69,145725253.9,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slgl
SLDB,Solid Biosciences Inc.,47.95,1698986457,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sldb
SNGX,"Soligenix, Inc.",1.54,27231572.06,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngx
SNGXW,"Soligenix, Inc.",0.4,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngxw
SONC,Sonic Corp.,37.23,1343471169,n/a,1991,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sonc
SOFO,"Sonic Foundry, Inc.",1.55,7621139.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sofo
SNOA,"Sonoma Pharmaceuticals, Inc.",1.53,9879493.05,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.0489,0,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoaw
SONO,"Sonos, Inc.",16.72,1644990830,n/a,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/sono
SPHS,"Sophiris Bio, Inc.",2.73,82203447.69,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sphs
SORL,"SORL Auto Parts, Inc.",4.08,78764077.68,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/sorl
SRNE,"Sorrento Therapeutics, Inc.",4.8,560314924.8,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/srne
SOHO,Sotherly Hotels Inc.,7.35,103789945.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/soho
SOHOB,Sotherly Hotels Inc.,25.78,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob
SOHOO,Sotherly Hotels Inc.,25.26,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohoo
SOHOK,Sotherly Hotels LP,25.94,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohok
SFBC,"Sound Financial Bancorp, Inc.",39.95,101465569.3,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sfbc
SSB,South State Corporation,80.1,2950083160,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssb
SFST,"Southern First Bancshares, Inc.",41.65,309279238.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sfst
SMBC,"Southern Missouri Bancorp, Inc.",39.23,352935990.3,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/smbc
SONA,"Southern National Bancorp of Virginia, Inc.",17.24,414595329.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sona
SBSI,"Southside Bancshares, Inc.",36.13,1267779010,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbsi
SP,SP Plus Corporation,37.45,851222171.8,n/a,n/a,Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/sp
SGRP,"SPAR Group, Inc.",0.92,18998647.68,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp
SPKE,"Spark Energy, Inc.",8.1,282518587.8,n/a,2014,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spke
SPKEP,"Spark Energy, Inc.",23.9,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep
ONCE,"Spark Therapeutics, Inc.",59.04,2218223426,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/once
SPAR,"Spartan Motors, Inc.",15.3,538427563.2,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/spar
SPTN,SpartanNash Company,19.99,718297171.8,n/a,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/sptn
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,23.5546,146627385,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwfi
SPPI,"Spectrum Pharmaceuticals, Inc.",19.52,2068316518,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sppi
SPRO,"Spero Therapeutics, Inc.",9.76,177323867,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/spro
ANY,Sphere 3D Corp.,0.2984,4565679.047,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/any
SPEX,Spherix Incorporated,1.03,8798805.9,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/spex
SPI,"SPI Energy Co., Ltd.",0.3301,23934467.28,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spi
SAVE,"Spirit Airlines, Inc.",49.09,3350512329,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/save
STXB,"Spirit of Texas Bancshares, Inc.",21.63,211702521.9,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/stxb
SPLK,Splunk Inc.,125.25,18364880198,n/a,2012,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/splk
SPOK,"Spok Holdings, Inc.",15.05,292844781.3,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/spok
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",5.94,255053121.8,n/a,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/spwh
SBPH,"Spring Bank Pharmaceuticals, Inc.",12.15,160198867.8,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbph
FUND,"Sprott Focus Trust, Inc.",7.37,191801574.7,n/a,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/fund
SFM,"Sprouts Farmers Market, Inc.",27.83,3536826256,n/a,2013,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/sfm
SPSC,"SPS Commerce, Inc.",99.6,1740612090,n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/spsc
SSNC,"SS&C Technologies Holdings, Inc.",57.66,13817834984,n/a,2010,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ssnc
SSLJ,SSLJ.com Limited,0.7739,34051600,n/a,2018,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/sslj
SSRM,SSR Mining Inc.,8.68,1043602051,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ssrm
STAA,STAAR Surgical Company,50.65,2225831218,n/a,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/staa
STAF,"Staffing 360 Solutions, Inc.",2.24,11003724.48,n/a,1996,Technology,Professional Services,https://www.nasdaq.com/symbol/staf
STMP,Stamps.com Inc.,237.85,4318100628,n/a,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stmp
STND,Standard AVB Financial Corp.,34,163094464,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stnd
SBLK,Star Bulk Carriers Corp.,12.26,786601649,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblk
SBLKZ,Star Bulk Carriers Corp.,25.486,0,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblkz
SBUX,Starbucks Corporation,54.89,74052099000,n/a,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sbux
STFC,State Auto Financial Corporation,31.39,1351944323,n/a,1991,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/stfc
STBZ,State Bank Financial Corporation.,31.25,1221703469,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/stbz
GASS,"StealthGas, Inc.",3.62,144295238.1,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gass
STCN,"Steel Connect, Inc.",2.05,124515155,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stcn
STLD,"Steel Dynamics, Inc.",47.05,11046664833,n/a,1996,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/stld
SMRT,"Stein Mart, Inc.",2.12,101608314,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/smrt
STLR,Stellar Acquisition III Inc.,10.5,29583624,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlr
STLRU,Stellar Acquisition III Inc.,10.55,0,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlru
STLRW,Stellar Acquisition III Inc.,0.15,0,n/a,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/stlrw
SBOT,"Stellar Biotechnologies, Inc.",1.43,7622922.45,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbot
STML,"Stemline Therapeutics, Inc.",16.75,518831953.5,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/stml
SRCL,"Stericycle, Inc.",60.92,5232283558,n/a,1996,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srcl
SRCLP,"Stericycle, Inc.",44.8,0,n/a,n/a,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srclp
SBT,"Sterling Bancorp, Inc.",12.5,662653537.5,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/sbt
STRL,Sterling Construction Company Inc,14.04,379977605.3,n/a,n/a,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/strl
SHOO,"Steven Madden, Ltd.",56.05,3278951624,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo
SSFN,Stewardship Financial Corp,10.745,93227595.65,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ssfn
SFIX,"Stitch Fix, Inc.",48.84,4779873657,n/a,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/sfix
SYBT,"Stock Yards Bancorp, Inc.",37.4,850750590.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sybt
BANX,StoneCastle Financial Corp,22.2921,145974065.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banx
SSKN,"Strata Skin Sciences, Inc.",3.6,107598607.2,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/sskn
SSYS,"Stratasys, Ltd.",23.25,1249402990,n/a,1994,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ssys
STRA,"Strategic Education, Inc.",136.57,2945856144,n/a,1996,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stra
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,24.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hndl
STRT,Strattec Security Corporation,33.3,124474234.5,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/strt
STRS,Stratus Properties Inc.,31.95,260500171.5,n/a,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/strs
STRM,"Streamline Health Solutions, Inc.",1.2,24041335.2,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/strm
SBBP,Strongbridge Biopharma plc,4.5,210195216,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbbp
SUMR,"Summer Infant, Inc.",1.73,32470395.95,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr
SMMF,"Summit Financial Group, Inc.",24.35,303652632.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/smmf
WISA,"Summit Semiconductor, Inc.",4.1,60534245,n/a,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/wisa
SSBI,Summit State Bank,15.7,95243657.5,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/ssbi
SMMT,Summit Therapeutics plc,2.12,13276419.44,6262462,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/smmt
SNHY,Sun Hydraulics Corporation,52.77,1685343141,n/a,1997,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/snhy
SNDE,Sundance Energy Australia Limited,5.6,7363445.6,1314901,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/snde
SNSS,"Sunesis Pharmaceuticals, Inc.",1.94,70105729.56,n/a,2005,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snss
STKL,"SunOpta, Inc.",7.25,632279887.8,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/stkl
SPWR,SunPower Corporation,6.64,936190266.4,n/a,2005,Technology,Semiconductors,https://www.nasdaq.com/symbol/spwr
RUN,Sunrun Inc.,13.09,1451804033,n/a,2015,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/run
SUNW,"Sunworks, Inc.",0.5401,13876363.16,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw
SPCB,"SuperCom, Ltd.",1.78,26625843.42,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/spcb
SCON,Superconductor Technologies Inc.,2.11,6478984.99,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/scon
SGC,"Superior Group of Companies, Inc.",18.72,286632047.5,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/sgc
SUPN,"Supernus Pharmaceuticals, Inc.",48.85,2550670216,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/supn
SPRT,"support.com, Inc.",2.75,51711638,n/a,2000,Technology,EDP Services,https://www.nasdaq.com/symbol/sprt
SURF,"Surface Oncology, Inc.",10.56,291608729.3,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/surf
SGRY,"Surgery Partners, Inc.",15.6,762873040.8,n/a,2015,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/sgry
SRDX,"Surmodics, Inc.",80.35,1072800417,n/a,1998,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srdx
SIVB,SVB Financial Group,314.81,16752216545,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sivb
SYKE,"Sykes Enterprises, Incorporated",30.55,1308188027,n/a,1996,Technology,EDP Services,https://www.nasdaq.com/symbol/syke
SYMC,Symantec Corporation,20.04,12455634506,n/a,1989,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/symc
SYNC,"Synacor, Inc.",1.8,70137433.8,n/a,2012,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sync
SYNL,Synalloy Corporation,22.55,198489745.3,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/synl
SYNA,Synaptics Incorporated,45.49,1608620610,n/a,2002,Technology,Semiconductors,https://www.nasdaq.com/symbol/syna
SNDX,"Syndax Pharmaceuticals, Inc.",6.61,154376635.9,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx
SYNH,"Syneos Health, Inc.",48.15,4955168454,n/a,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/synh
SGYP,"Synergy Pharmaceuticals, Inc.",1.66,411661733.4,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sgyp
SYBX,"Synlogic, Inc.",11.89,302373971.7,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/sybx
SNPS,"Synopsys, Inc.",102.81,15276343281,n/a,1992,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/snps
SYNT,"Syntel, Inc.",40.92,3395925102,n/a,1997,Technology,EDP Services,https://www.nasdaq.com/symbol/synt
SES,"Synthesis Energy Systems, Inc.",2.15,23648694.95,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses
SYPR,"Sypris Solutions, Inc.",1.4,29957454.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr
SYRS,"Syros Pharmaceuticals, Inc.",12.28,413275896.9,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syrs
TROW,"T. Rowe Price Group, Inc.",109.17,26549129047,n/a,1986,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/trow
TTOO,"T2 Biosystems, Inc.",6.35,277924545.8,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ttoo
TRHC,"Tabula Rasa HealthCare, Inc.",84.74,1719243507,n/a,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/trhc
TCMD,"Tactile Systems Technology, Inc.",69.01,1265049431,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tcmd
TAIT,Taitron Components Incorporated,2.07,11604103.29,n/a,1995,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait
TTWO,"Take-Two Interactive Software, Inc.",136.26,15510232848,n/a,1997,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ttwo
TLND,Talend S.A.,69.69,1923852035,27605855,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tlnd
TNDM,"Tandem Diabetes Care, Inc.",51.17,2928215735,n/a,2013,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm
TLF,"Tandy Leather Factory, Inc.",7.55,69114270.4,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/tlf
TANH,Tantech Holdings Ltd.,1.605,46068703.41,n/a,2015,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh
TAOP,Taoping Inc.,1.32,53803415.16,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/taop
TPIV,TapImmune Inc.,9.14,125314372.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tpiv
TEDU,"Tarena International, Inc.",8.65,301604575.7,34867581,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/tedu
TATT,TAT Technologies Ltd.,6.8,62033006.8,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",12.36,42781260.12,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tayd
CGBD,"TCG BDC, Inc.",16.95,1060538634,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/cgbd
AMTD,TD Ameritrade Holding Corporation,54.76,31084542311,n/a,1997,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/amtd
PETZ,"TDH Holdings, Inc.",1.76,16585800,n/a,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz
TECD,Tech Data Corporation,74.82,2869346626,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,4.8259,8923209.748,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",20.05,552994117.7,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,9.5,351895855.5,n/a,2012,Consumer Durables,Electronic Components,https://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,3.25,80663849.5,n/a,2014,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tgen
TNAV,"Telenav, Inc.",5.075,227720325,n/a,2010,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnav
TLGT,"Teligent, Inc.",3.7,198090185.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlgt
TELL,Tellurian Inc.,8.53,2051657044,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tell
TENB,"Tenable Holdings, Inc.",34.56,3215246711,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb
TENX,"Tenax Therapeutics, Inc.",5.17,7576614.32,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx
TZACU,Tenzing Acquisition Corp.,10.0635,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tzacu
TERP,"TerraForm Power, Inc.",11.83,2473199154,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/terp
TBNK,Territorial Bancorp Inc.,29.72,289463794.8,n/a,2009,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",34.5,1894397726,n/a,2012,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tsro
TSLA,"Tesla, Inc. ",289.46,49379891462,n/a,2010,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,16.75,141146471.3,n/a,1994,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tess
TTEK,"Tetra Tech, Inc.",70.65,3909335796,n/a,1991,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek
TTPH,"Tetraphase Pharmaceuticals, Inc.",3.14,165975956.9,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",86.7,4348762411,n/a,2003,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.5591,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.27,151620000,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",77,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,105.72,1.03E+11,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",71.77,5129787664,n/a,2004,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,15.22,4267266817,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",10.95,906863757.6,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tgtx
ANDE,"The Andersons, Inc.",38.9,1100870000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",9.93,560509653.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tbbk
